CPA ID 6,CPA label 6,CPA ID 4,CPA ID 3,CPA ID 2,CPA label 4,CPA label 3,CPA label 2,CPA ID 1
139914,"Textile fibres ≤ 5 mm in length (flock), textile dust and mill neps",1399,139,13,Other textiles n.e.c.,Other textiles,Textiles,C
139915,Gimped yarn and strip; chenille yarn; loop wale-yarn,1399,139,13,Other textiles n.e.c.,Other textiles,Textiles,C
139916,Quilted textile products in the piece,1399,139,13,Other textiles n.e.c.,Other textiles,Textiles,C
139919,Other textiles and textile products n.e.c.,1399,139,13,Other textiles n.e.c.,Other textiles,Textiles,C
139999,Sub-contracted operations as part of manufacturing of other textiles n.e.c.,1399,139,13,Other textiles n.e.c.,Other textiles,Textiles,C
141110,Apparel of leather or of composition of leather,1411,141,14,Leather clothes,"Wearing apparel, except fur apparel",Wearing apparel,C
141199,Sub-contracted operations as part of manufacturing of leather clothes,1411,141,14,Leather clothes,"Wearing apparel, except fur apparel",Wearing apparel,C
141211,"Men's ensembles, jackets and blazers, industrial and occupational",1412,141,14,Workwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141212,"Men's trousers, bib and brace overalls, breeches and shorts, industrial and occupational",1412,141,14,Workwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141221,"Women' s ensembles, jackets and blazers, industrial and occupational",1412,141,14,Workwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141222,"Women's trousers, bib and brace overalls, breeches and sorts, industrial and occupational",1412,141,14,Workwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141230,Other workwear,1412,141,14,Workwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141299,Sub-contracted operations as part of manufacturing of workwear,1412,141,14,Workwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141311,"Men's or boys' overcoats, car coats, capes, cloaks, anoraks, windcheaters, wind-jackets and similar articles, knitted or crocheted",1413,141,14,Other outerwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141312,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts, knitted or crocheted",1413,141,14,Other outerwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141313,"Women's or girls' overcoats, car coats, capes, cloaks, anoraks, windcheaters, wind-jackets and similar articles, knitted or crocheted",1413,141,14,Other outerwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141314,"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts, knitted or crocheted",1413,141,14,Other outerwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141321,"Men's or boys' overcoats, raincoats, car coats, capes, cloaks, anoraks, wind-cheaters, wind-jackets and similar articles of textile fabrics, not knitted or crocheted",1413,141,14,Other outerwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141322,"Men's or boys' suits and ensembles of textile fabrics, not knitted or crocheted",1413,141,14,Other outerwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141323,"Men's or boys' jackets and blazers, of textile fabrics, not knitted or crocheted",1413,141,14,Other outerwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141324,"Men's or boys' trousers, bib and brace overalls, breeches and shorts of textile fabrics, not knitted or crocheted",1413,141,14,Other outerwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141331,"Women's or girls' overcoats, car coats, capes, cloaks, anoraks, wind-cheaters, wind-jackets and similar articles of textile fabrics, not knitted or crocheted",1413,141,14,Other outerwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141332,"Women's or girls' suits and ensembles of textile fabrics, not knitted or crocheted",1413,141,14,Other outerwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141333,"Women's or girls' jackets and blazers of textile fabrics, not knitted or crocheted",1413,141,14,Other outerwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141334,"Women's or girls' dresses, skirts and divided skirts of textile fabrics, not knitted or crocheted",1413,141,14,Other outerwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141335,"Women's or girls' trousers, bib and brace overalls, breeches and shorts of textile fabrics, not knitted or crocheted",1413,141,14,Other outerwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141340,Worn clothing and other worn articles,1413,141,14,Other outerwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141399,Sub-contracted operations as part of manufacturing of outerwear,1413,141,14,Other outerwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141411,"Men's or boys' shirts, knitted or crocheted",1414,141,14,Underwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141412,"Men's or boys' underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles, knitted or crocheted",1414,141,14,Underwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141413,"Women's or girls' blouses, shirts and shirt-blouses, knitted or crocheted",1414,141,14,Underwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141414,"Women's or girls' slips, petticoats, briefs, panties, nightdresses, pyjamas, dressing gowns, negligees, bathrobes and similar articles, knitted or crocheted",1414,141,14,Underwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141421,"Men's or boys' shirts, of textile fabric not knitted or crocheted",1414,141,14,Underwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141422,"Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns, of textile fabric not knitted or crocheted",1414,141,14,Underwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141423,"Women's or girls' blouses, shirts and shirt-blouses, of textile fabric not knitted or crocheted",1414,141,14,Underwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141424,"Women's and girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles, of textile fabric not knitted or crocheted",1414,141,14,Underwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141425,"Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof, whether or not knitted or crocheted",1414,141,14,Underwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141430,"T-shirts, singlets and other vests, knitted or crocheted",1414,141,14,Underwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141499,Sub-contracted operations as part of manufacturing of underwear,1414,141,14,Underwear,"Wearing apparel, except fur apparel",Wearing apparel,C
141911,"Babies' garments and clothing accessories, knitted or crocheted",1419,141,14,Other wearing apparel and accessories,"Wearing apparel, except fur apparel",Wearing apparel,C
141912,"Tracksuits, ski suits, swimwear and other garments, knitted or crocheted",1419,141,14,Other wearing apparel and accessories,"Wearing apparel, except fur apparel",Wearing apparel,C
141913,"Gloves, mittens and mitts, knitted or crocheted",1419,141,14,Other wearing apparel and accessories,"Wearing apparel, except fur apparel",Wearing apparel,C
141919,"Other made-up clothing accessories and parts of garments or of clothing accessories, knitted or crocheted",1419,141,14,Other wearing apparel and accessories,"Wearing apparel, except fur apparel",Wearing apparel,C
141921,"Babies' garments and clothing accessories, of textile fabric, not knitted or crocheted",1419,141,14,Other wearing apparel and accessories,"Wearing apparel, except fur apparel",Wearing apparel,C
141922,"Tracksuits, ski suits and swimwear; other garments of textile fabric, not knitted or crocheted",1419,141,14,Other wearing apparel and accessories,"Wearing apparel, except fur apparel",Wearing apparel,C
141923,"Handkerchiefs, shawls, scarves, veils, ties, cravats, gloves and other made-up clothing accessories; parts of garments or of clothing accessories, of textile fabric, not knitted or crocheted, n.e.c.",1419,141,14,Other wearing apparel and accessories,"Wearing apparel, except fur apparel",Wearing apparel,C
141931,"Clothing accessories of leather or of composition leather, except sports gloves",1419,141,14,Other wearing apparel and accessories,"Wearing apparel, except fur apparel",Wearing apparel,C
141932,"Garments made up of felt or non-wovens, textile fabrics impregnated or coated",1419,141,14,Other wearing apparel and accessories,"Wearing apparel, except fur apparel",Wearing apparel,C
141941,"Hat forms, hat bodies and hoods of felt; plateaux and manchons of felt; hat shapes, plaited or made by assembling strips of any material",1419,141,14,Other wearing apparel and accessories,"Wearing apparel, except fur apparel",Wearing apparel,C
141942,"Hats and other headgear, of felt, or plaited or made by assembling strips of any material, or knitted or crocheted or made up from lace or other textile fabric in the piece; hairnets",1419,141,14,Other wearing apparel and accessories,"Wearing apparel, except fur apparel",Wearing apparel,C
141943,"Other headgear, except headgear of rubber or of plastics, safety headgear and asbestos headgear; headbands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear",1419,141,14,Other wearing apparel and accessories,"Wearing apparel, except fur apparel",Wearing apparel,C
141999,Sub-contracted operations as part of manufacturing of other wearing apparel and accessories,1419,141,14,Other wearing apparel and accessories,"Wearing apparel, except fur apparel",Wearing apparel,C
143110,"Panty hose, tights, stockings, socks and other hosiery, knitted or crocheted",1431,143,14,Knitted and crocheted hosiery,Knitted and crocheted apparel,Wearing apparel,C
143199,Sub-contracted operations as part of manufacturing of knitted and crocheted hosiery,1431,143,14,Knitted and crocheted hosiery,Knitted and crocheted apparel,Wearing apparel,C
143910,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",1439,143,14,Other knitted and crocheted apparel,Knitted and crocheted apparel,Wearing apparel,C
143999,Sub-contracted operations as part of manufacturing of other knitted and crocheted apparel,1439,143,14,Other knitted and crocheted apparel,Knitted and crocheted apparel,Wearing apparel,C
