s,m,diag,compA,compB,count,mean,sum,std,pct10,pct25,pct75,pct90
0.5,0,offdiag,FE,noise,90,-1.1518205042405601e+18,-1.0366384538165042e+20,4.704017208412418e+18,-3.40711497111422e+18,-5.880760952719995e+17,6.800697397464648e+17,1.306691040082128e+18
0.5,0,offdiag,base,FE,90,1.370800037351381e+18,1.233720033616243e+20,1.764094027219103e+18,-3.773870896170785e+17,1.315908384959038e+17,2.2796691010811057e+18,3.7347810362644987e+18
0.5,0,offdiag,base,base,90,8.090198597034403e+17,7.2811787373309624e+19,1.134138196272925e+18,-3.968857258215333e+17,-5.155037913142831e+16,1.3469801895646415e+18,2.403003552331485e+18
0.5,0,offdiag,base,noise,90,-8.308738827737509e+17,-7.477864944963758e+19,3.3868444344794127e+18,-1.6272616399870874e+18,-4.015709905138019e+17,2.7744429095477597e+17,8.180946006514266e+17
0.5,0,offdiag,noise,FE,90,-1.15182050424056e+18,-1.036638453816504e+20,4.704017208412417e+18,-3.40711497111422e+18,-5.880760952719995e+17,6.800697397464648e+17,1.306691040082128e+18
0.5,0,offdiag,noise,base,90,-8.30873882773751e+17,-7.47786494496376e+19,3.386844434479412e+18,-1.6272616399870874e+18,-4.015709905138019e+17,2.7744429095477597e+17,8.180946006514266e+17
0.5,0,offdiag,noise,noise,90,1.7295397780336992e+17,1.5565858002303291e+19,3.328609498773715e+18,-8.384876859806989e+17,-1.455520992989265e+17,2.0987766304791226e+17,1.049438795582236e+18
0.02,1,diag,FE,FE,10,8019851944907283.0,8.019851944907283e+16,3512155836812977.5,3801427881142689.0,5442598533249050.0,1.0975846785210836e+16,1.1310915587351384e+16
0.02,1,diag,FE,base,10,9.438468911761245e+16,9.438468911761244e+17,6.43255304585242e+16,3.0705718787586416e+16,5.8015333213715976e+16,1.3126073641394064e+17,1.6950126208796256e+17
0.02,1,diag,FE,noise,10,-217409066527332.5,-2174090665273325.0,2580881298854171.0,-4293812480992866.0,156806218557475.4,1415346004747425.0,1628584428495469.5
0.02,1,diag,base,FE,10,9.438468911761245e+16,9.438468911761244e+17,6.43255304585242e+16,3.0705718787586416e+16,5.8015333213715976e+16,1.3126073641394064e+17,1.6950126208796256e+17
0.02,1,diag,base,base,10,2.1388272387760768e+18,2.1388272387760767e+19,1.5427408591573852e+18,8.12531759302934e+17,1.1015603102231529e+18,3.128193157381172e+18,4.1478089611452273e+18
0.02,1,diag,base,noise,10,-2.2402048624346436e+16,-2.2402048624346435e+17,5.499474822230579e+16,-9.449744688429747e+16,-4.3900013666478216e+16,1.35586203384933e+16,2.0563561314859004e+16
0.02,1,diag,noise,FE,10,-217409066527332.5,-2174090665273325.0,2580881298854171.0,-4293812480992866.0,156806218557475.4,1415346004747425.0,1628584428495469.5
0.02,1,diag,noise,base,10,-2.2402048624346436e+16,-2.2402048624346435e+17,5.499474822230579e+16,-9.449744688429747e+16,-4.3900013666478216e+16,1.35586203384933e+16,2.0563561314859004e+16
0.02,1,diag,noise,noise,10,1.731189702921225e+16,1.731189702921225e+17,4.58979522723637e+16,64374343701703.25,288829643628031.75,3146874481794804.5,2.9273113040697664e+16
0.02,1,offdiag,FE,FE,90,6568842413687871.0,5.911958172319084e+17,2417466956691604.5,3080927422867646.5,4980150017357280.0,8086445681854536.0,1.0113246023766676e+16
0.02,1,offdiag,FE,base,90,8.739131366490315e+16,7.865218229841283e+18,5.278166801223861e+16,1.2897939485812876e+16,4.636326100701239e+16,1.2192594518098813e+17,1.5738946984479424e+17
0.02,1,offdiag,FE,noise,90,-267236073774664.3,-2.4051246639719788e+16,2283205706558681.0,-3509251614763896.0,-1034783974941060.6,1194539513920892.2,1761927834998874.2
0.02,1,offdiag,base,FE,90,8.739131366490318e+16,7.865218229841286e+18,5.278166801223861e+16,1.2897939485812876e+16,4.636326100701239e+16,1.2192594518098813e+17,1.5738946984479424e+17
0.02,1,offdiag,base,base,90,1.381863224454673e+18,1.2436769020092056e+20,1.0826790535328918e+18,1.5571089051876733e+17,4.239496610106687e+17,2.1517211653379223e+18,2.998115260150298e+18
0.02,1,offdiag,base,noise,90,-5528560867035166.0,-4.975704780331649e+17,5.181608805384462e+16,-7.289059477756832e+16,-457335292504777.06,1.9151450686658676e+16,2.7977392337900304e+16
0.02,1,offdiag,noise,FE,90,-267236073774664.28,-2.4051246639719784e+16,2283205706558682.0,-3509251614763896.0,-1034783974941060.6,1194539513920892.2,1761927834998874.2
0.02,1,offdiag,noise,base,90,-5528560867035164.0,-4.975704780331648e+17,5.181608805384462e+16,-7.289059477756832e+16,-457335292504777.06,1.9151450686658676e+16,2.7977392337900304e+16
0.02,1,offdiag,noise,noise,90,-484384907426366.75,-4.359464166837301e+16,1718011731197102.0,-3880463696937278.0,-273991173786091.97,96456813724446.89,577619520100750.8
0.05,1,diag,FE,FE,10,4.940339801621389e+16,4.940339801621389e+17,2.173958412758212e+16,2.3307411688066616e+16,3.3774218094387428e+16,6.653961962672732e+16,7.1215805230586904e+16
0.05,1,diag,FE,base,10,2.3741956321636205e+17,2.3741956321636204e+18,1.6230270302274192e+17,7.432099475510514e+16,1.451224516110926e+17,3.311150094804646e+17,4.2760154506732474e+17
0.05,1,diag,FE,noise,10,-2031416280897559.2,-2.031416280897559e+16,2.0185033703267516e+16,-6948068157151348.0,757099214488978.8,6663398072674528.0,8358285131251934.0
0.05,1,diag,base,FE,10,2.3741956321636205e+17,2.3741956321636204e+18,1.6230270302274192e+17,7.432099475510514e+16,1.451224516110926e+17,3.311150094804646e+17,4.2760154506732474e+17
0.05,1,diag,base,base,10,2.1373677215572344e+18,2.1373677215572345e+19,1.5437767698884288e+18,8.127413037179693e+17,1.0890423479690819e+18,3.128193157381172e+18,4.147808961145228e+18
0.05,1,diag,base,noise,10,-3.2170302618053656e+16,-3.217030261805366e+17,1.0474355942431171e+17,-2.1264916562637594e+17,-1.5283262068134446e+16,3.1099661618200764e+16,4.933389832618763e+16
0.05,1,diag,noise,FE,10,-2031416280897559.2,-2.031416280897559e+16,2.0185033703267516e+16,-6948068157151348.0,757099214488978.8,6663398072674528.0,8358285131251934.0
0.05,1,diag,noise,base,10,-3.2170302618053656e+16,-3.217030261805366e+17,1.0474355942431171e+17,-2.1264916562637594e+17,-1.5283262068134446e+16,3.1099661618200764e+16,4.933389832618763e+16
0.05,1,diag,noise,noise,10,6.598360889569399e+16,6.598360889569399e+17,1.4841881986843418e+17,361150830756265.5,1560804869816317.0,1.5092637449553398e+16,1.7898865252073664e+17
0.05,1,offdiag,FE,FE,90,4.08170235477256e+16,3.6735321192953037e+18,1.51378044400647e+16,1.902402848710824e+16,3.0781422200714516e+16,5.0631430030124616e+16,6.264792077797184e+16
0.05,1,offdiag,FE,base,90,2.1924245100471414e+17,1.9731820590424273e+19,1.3357991676674768e+17,3.5885858361839884e+16,1.1094116380161579e+17,3.055141433467182e+17,3.9678217027655405e+17
0.05,1,offdiag,FE,noise,90,-1919833774682722.8,-1.7278503972144506e+17,1.816508785142491e+16,-1.800955965386186e+16,411948858451749.7,6665475074924942.0,9379281144469678.0
0.05,1,offdiag,base,FE,90,2.1924245100471414e+17,1.9731820590424273e+19,1.3357991676674773e+17,3.5885858361839884e+16,1.1094116380161579e+17,3.055141433467182e+17,3.9678217027655405e+17
0.05,1,offdiag,base,base,90,1.3820253930345446e+18,1.2438228537310901e+20,1.0799037573984869e+18,1.6550523357359984e+17,4.239496610106687e+17,2.1333388426802936e+18,2.998115260150298e+18
0.05,1,offdiag,base,noise,90,-1.7596434515959594e+16,-1.5836791064363635e+18,1.5214092108968323e+17,-7.837949769109592e+16,-1028834179905751.9,4.4300426113261544e+16,6.486794165705886e+16
0.05,1,offdiag,noise,FE,90,-1919833774682725.2,-1.7278503972144528e+17,1.8165087851424908e+16,-1.800955965386186e+16,411948858451749.7,6665475074924942.0,9379281144469678.0
0.05,1,offdiag,noise,base,90,-1.7596434515959594e+16,-1.5836791064363635e+18,1.521409210896832e+17,-7.837949769109592e+16,-1028834179905751.9,4.4300426113261544e+16,6.486794165705886e+16
0.05,1,offdiag,noise,noise,90,-2647603068154311.5,-2.3828427613388803e+17,8973060580914681.0,-1.7029487814496098e+16,-1405549598650466.5,622157772932731.4,2419822218811688.5
0.1,1,diag,FE,FE,10,1.9310642275150944e+17,1.9310642275150943e+18,8.603457698861605e+16,8.967522919568949e+16,1.3371625909341194e+17,2.6724380662305523e+17,2.7915117503826995e+17
0.1,1,diag,FE,base,10,4.7586285284030144e+17,4.758628528403015e+18,3.228271222783872e+17,1.3727670564889658e+17,2.945597511622614e+17,6.649194467182643e+17,8.577988269118066e+17
0.1,1,diag,FE,noise,10,-9256153787133330.0,-9.25615378713333e+16,8.118934936491067e+16,-2.8467666268610268e+16,3299967174986254.0,2.4799690799077012e+16,3.0251228347152564e+16
0.1,1,diag,base,FE,10,4.7586285284030144e+17,4.758628528403015e+18,3.228271222783872e+17,1.3727670564889658e+17,2.945597511622614e+17,6.649194467182643e+17,8.577988269118066e+17
0.1,1,diag,base,base,10,2.1380430216068887e+18,2.1380430216068887e+19,1.5429818130137718e+18,8.127070739565206e+17,1.0960116662636004e+18,3.128193157381172e+18,4.147808961145228e+18
0.1,1,diag,base,noise,10,-4.399254649045571e+16,-4.399254649045571e+17,1.6421720152465565e+17,-2.755150878743875e+17,-3.687356315134738e+16,4.503563320867738e+16,9.884725376112029e+16
0.1,1,diag,noise,FE,10,-9256153787133330.0,-9.25615378713333e+16,8.118934936491067e+16,-2.8467666268610268e+16,3299967174986254.0,2.4799690799077012e+16,3.0251228347152564e+16
0.1,1,diag,noise,base,10,-4.399254649045571e+16,-4.399254649045571e+17,1.6421720152465565e+17,-2.755150878743875e+17,-3.687356315134738e+16,4.503563320867738e+16,9.884725376112029e+16
0.1,1,diag,noise,noise,10,1.45559098199111e+17,1.4555909819911101e+18,2.7223128413018243e+17,1308896027722199.0,4873396824072726.0,4.957924390838933e+16,5.690621633766807e+17
0.1,1,offdiag,FE,FE,90,1.6128084937171997e+17,1.4515276443454796e+19,6.083789045008818e+16,7.406950186120853e+16,1.2087879151492779e+17,2.0177117330026826e+17,2.476606898779114e+17
0.1,1,offdiag,FE,base,90,4.374547579294791e+17,3.937092821365312e+19,2.715341544751449e+17,7.267678180445682e+16,2.11552952726083e+17,6.177407099840234e+17,8.027468404651706e+17
0.1,1,offdiag,FE,noise,90,-7858967249227715.0,-7.073070524304943e+17,7.151997396624945e+16,-4.7742967081534744e+16,447807919210461.75,2.195653405552968e+16,3.2700480514195904e+16
0.1,1,offdiag,base,FE,90,4.3745475792947936e+17,3.937092821365314e+19,2.715341544751449e+17,7.267678180445682e+16,2.11552952726083e+17,6.177407099840234e+17,8.027468404651706e+17
0.1,1,offdiag,base,base,90,1.3819503596956948e+18,1.2437553237261255e+20,1.0812162368223384e+18,1.6082179923725795e+17,4.239496610106687e+17,2.1445772028404165e+18,2.998115260150298e+18
0.1,1,offdiag,base,noise,90,-3.58584810033578e+16,-3.227263290302202e+18,2.8796600369164163e+17,-1.3791621846848038e+17,-628868316056142.6,7.59055768038556e+16,1.2075912477389334e+17
0.1,1,offdiag,noise,FE,90,-7858967249227713.0,-7.073070524304942e+17,7.151997396624945e+16,-4.7742967081534744e+16,447807919210461.75,2.195653405552968e+16,3.2700480514195904e+16
0.1,1,offdiag,noise,base,90,-3.5858481003357804e+16,-3.2272632903022024e+18,2.879660036916416e+17,-1.3791621846848038e+17,-628868316056142.6,7.59055768038556e+16,1.2075912477389334e+17
