time_window,ID,degree_size,total_vart,log_ID_degree
0,334161858,18,328070,1.255272505103306
0,334168580,5,61528,0.6989700043360189
0,334170347,1,43179,0.0
0,334170537,3,802351,0.47712125471966244
0,334170768,16,111436,1.2041199826559248
0,334171113,19,107875935,1.2787536009528289
0,334173028,11,187058,1.041392685158225
0,334173887,12,37738,1.0791812460476249
0,334173978,1,80361,0.0
0,334174158,2,5640,0.3010299956639812
0,334175221,62,1321190,1.792391689498254
0,334180387,1,63281,0.0
0,334180742,25,86436,1.3979400086720377
0,334180965,11,2823,1.041392685158225
0,334181195,5,628391,0.6989700043360189
0,334182102,15,1132245,1.1760912590556813
0,334182813,4,7637,0.6020599913279624
0,334183381,11,4672420,1.041392685158225
0,334183407,8,155072,0.9030899869919435
0,334183613,96,281396,1.9822712330395684
0,334184868,2,102627,0.3010299956639812
0,334190311,149,3720795,2.173186268412274
0,334190345,82,1263357,1.9138138523837167
0,334190725,13,79343,1.1139433523068367
0,334192903,1,36512,0.0
0,334193240,113,497833,2.05307844348342
0,334193372,5,54118,0.6989700043360189
0,334202397,1,5640,0.0
0,334203510,3,769694,0.47712125471966244
0,334204393,1,269069,0.0
0,334204492,6,12662,0.7781512503836436
0,334204963,5,54125,0.6989700043360189
0,334204971,2,96941,0.3010299956639812
0,334205028,8,88548,0.9030899869919435
0,334211836,2,39399,0.3010299956639812
0,334213113,5,6500642,0.6989700043360189
0,334214244,21,644754,1.3222192947339193
0,334214582,13,1123511,1.1139433523068367
0,334215381,12,1272343,1.0791812460476249
0,334215647,29,390457,1.462397997898956
0,334215894,14,4795920,1.146128035678238
0,334216397,1,56955,0.0
0,334224375,3,1022797,0.47712125471966244
0,334225034,67,2073971,1.8260748027008264
0,334225067,2,30839,0.3010299956639812
0,334225364,11,1132201,1.041392685158225
0,334228210,71,314515,1.8512583487190752
0,334237898,1,53833,0.0
0,334238300,2,24102,0.3010299956639812
0,334238383,3,1220624,0.47712125471966244
0,334238458,5,41988,0.6989700043360189
0,334239787,9,175012,0.9542425094393249
0,334239977,5,616018,0.6989700043360189
0,334240298,5,597814,0.6989700043360189
0,334246261,1,131,0.0
0,334247459,2,13350074,0.3010299956639812
0,334247541,3,2631,0.47712125471966244
0,334248432,2,67852,0.3010299956639812
0,334256609,2,13109,0.3010299956639812
0,334258720,2,774318,0.3010299956639812
0,334258738,7,112259,0.8450980400142568
0,334258944,6,542121,0.7781512503836436
0,334259348,9,1508941,0.9542425094393249
0,334267770,15,2787996,1.1760912590556813
0,334268273,12,103439,1.0791812460476249
0,334271848,1,142405,0.0
0,334278165,30,989763,1.4771212547196624
0,334281342,35,174390,1.5440680443502757
0,334281649,27,531082,1.4313637641589874
0,334281680,4,46407,0.6020599913279624
0,334281821,6,27208,0.7781512503836436
0,334281938,2,1712804,0.3010299956639812
0,334282985,2,67454,0.3010299956639812
0,334283041,15,235110,1.1760912590556813
0,334284429,9,612030,0.9542425094393249
0,334285673,5,401519,0.6989700043360189
0,334286135,1,9214,0.0
0,334297868,33,111760,1.5185139398778875
0,334300480,45,2330702,1.6532125137753437
0,334300613,12,152072,1.0791812460476249
0,334302536,22,122804,1.3424226808222062
0,334303450,7,295521,0.8450980400142568
0,334305455,3,45899,0.47712125471966244
0,334305646,3,6120,0.47712125471966244
0,334305836,1,20906,0.0
0,334306115,6,304891,0.7781512503836436
0,334306149,141,620851,2.1492191126553797
0,334306172,4,7156,0.6020599913279624
0,334306560,23,1371904,1.3617278360175928
0,334306636,3,191,0.47712125471966244
0,334314390,2,43123,0.3010299956639812
0,334314572,2,3371,0.3010299956639812
0,334314598,6,491533,0.7781512503836436
0,334314978,4,337809,0.6020599913279624
0,334315488,93,25097491,1.968482948553935
0,334316452,4,404145,0.6020599913279624
0,334316866,1,4756,0.0
0,334317666,1,2075,0.0
0,334317955,2,32849,0.3010299956639812
0,334318656,2,72577,0.3010299956639812
0,334323961,2,775715,0.3010299956639812
0,334324324,2,29727,0.3010299956639812
0,334325891,19,854117,1.2787536009528289
0,334326162,1,502,0.0
0,334336476,97,4751975,1.9867717342662448
0,334336559,1,135482,0.0
0,334337961,8,107548,0.9030899869919435
0,334343829,30,243300,1.4771212547196624
0,334343837,1,433733,0.0
0,334344561,36,1467710,1.5563025007672873
0,334344926,1,6556,0.0
0,334345980,1,2004,0.0
0,334353885,12,203400,1.0791812460476249
0,334353919,10,967006,1.0
0,334354453,1,4653,0.0
0,334354644,12,370781,1.0791812460476249
0,334354859,28,198942,1.4471580313422192
0,334355815,15,717427,1.1760912590556813
0,334356813,2,4378,0.3010299956639812
0,334356953,1,73403,0.0
0,334361391,3,265662,0.47712125471966244
0,334364510,4,269324,0.6020599913279624
0,334365145,4,28238,0.6020599913279624
0,334365541,2,940,0.3010299956639812
0,334366333,9,75094,0.9542425094393249
0,334366531,1,359875,0.0
0,334366770,6,27468,0.7781512503836436
0,334366861,2,18649,0.3010299956639812
0,334367497,20,1206322,1.3010299956639813
0,334367737,1,5922,0.0
0,334381159,27,1046009,1.4313637641589874
0,334381779,2,9867,0.3010299956639812
0,334381886,8,35726,0.9030899869919435
0,334382439,1,4858,0.0
0,334383106,4,58895,0.6020599913279624
0,334384054,13,783119,1.1139433523068367
0,334384187,4,756731,0.6020599913279624
0,334385754,1,11469,0.0
0,334387784,1,1121,0.0
0,334391380,1,25073,0.0
0,334397197,4,71651,0.6020599913279624
0,334398443,17,171820,1.2304489213782739
0,334398690,1,2999,0.0
0,334398781,137,9138858,2.1367205671564067
0,334398799,7,744550,0.8450980400142568
0,334400363,2,26731,0.3010299956639812
0,334400421,30,394478,1.4771212547196624
0,334401254,16,138651,1.2041199826559248
0,334401858,1,840661,0.0
0,334402732,28,728734,1.4471580313422192
0,334411345,33,63802,1.5185139398778875
0,334411865,3,39495,0.47712125471966244
0,334412806,1,24186,0.0
0,334413630,11,484750,1.041392685158225
0,334413911,117,5281945,2.0681858617461617
0,334413986,18,3155254,1.255272505103306
0,334414216,5,9324,0.6989700043360189
0,334414729,2,22172,0.3010299956639812
0,334415742,179,776639,2.2528530309798933
0,334416187,2,1531,0.3010299956639812
0,334416336,3,49548,0.47712125471966244
0,334428604,10,3969,1.0
0,334428968,27,5654973,1.4313637641589874
0,334429255,31,254964,1.4913616938342726
0,334429834,13,16578952,1.1139433523068367
0,334434263,2,26929,0.3010299956639812
0,334435435,20,106878,1.3010299956639813
0,334438827,14,259528,1.146128035678238
0,334439247,1,15115,0.0
0,334439940,1,627,0.0
0,334440112,33,2546280,1.5185139398778875
0,334440526,1,181308,0.0
0,334448644,1,1497,0.0
0,334453826,29,26313346,1.462397997898956
0,334454048,3,11790,0.47712125471966244
0,334454220,88,2022970,1.9444826721501687
0,334454634,4,82284,0.6020599913279624
0,334456548,5,26877,0.6989700043360189
0,334457231,8,347382,0.9030899869919435
0,334457330,3,695534,0.47712125471966244
0,334457660,2,66057,0.3010299956639812
0,334458049,1,33908,0.0
0,334458064,1,119519,0.0
0,334459062,2,12246,0.3010299956639812
0,334459476,2,4326,0.3010299956639812
0,334467313,1,8014,0.0
0,334468956,1,95676,0.0
0,334472982,5,17050,0.6989700043360189
0,334473352,28,13791,1.4471580313422192
0,334473659,1,7442,0.0
0,334473865,32,510742,1.505149978319906
0,334474111,35,1414497,1.5440680443502757
0,334474434,17,7703788,1.2304489213782739
0,334477163,10,1875107,1.0
0,334486446,8,186117,0.9030899869919435
0,334486552,5,1629,0.6989700043360189
0,334486883,8,1249845,0.9030899869919435
0,334487485,30,279623,1.4771212547196624
0,334489598,4,38767,0.6020599913279624
0,334489622,3,106058,0.47712125471966244
0,334489747,1,783441,0.0
0,334497377,15,1696745,1.1760912590556813
0,334501780,43,7003455,1.6334684555795866
0,334502309,1,13436,0.0
0,334502853,3,236226,0.47712125471966244
0,334504701,4,18321,0.6020599913279624
0,334511862,1,6421,0.0
0,334515798,13,29408574,1.1139433523068367
0,334515806,3,201002,0.47712125471966244
0,334516721,2,56743,0.3010299956639812
0,334518370,11,68552,1.041392685158225
0,334518776,1,1563,0.0
0,334520871,1,34548,0.0
0,334521408,2,1388,0.3010299956639812
0,334532959,1,5841,0.0
0,334534039,57,329264,1.7558748556724915
0,334534245,3,71762,0.47712125471966244
0,334534740,6,23004,0.7781512503836436
0,334535523,1,6534,0.0
0,334536232,14,401642,1.146128035678238
0,334536422,27,217471,1.4313637641589874
0,334536950,10,636269,1.0
0,334537867,10,609836,1.0
0,334537966,3,61068,0.47712125471966244
0,334537974,18,524201,1.255272505103306
0,334543808,1,5144,0.0
0,334547643,3,22489,0.47712125471966244
0,334553203,1,6555,0.0
0,334553807,1,231509,0.0
0,334554490,4,31823,0.6020599913279624
0,334554839,7,225286,0.8450980400142568
0,334555174,1,193773,0.0
0,334555901,1,1561,0.0
0,334559283,27,207708,1.4313637641589874
0,334562279,3,28136,0.47712125471966244
0,334567898,5,116283,0.6989700043360189
0,334569514,2,117826,0.3010299956639812
0,334569639,1,90405,0.0
0,334571049,14,7828275,1.146128035678238
0,334573144,33,472365,1.5185139398778875
0,334579869,14,178629,1.146128035678238
0,334580206,24,852106,1.380211241711606
0,334581204,20,196879,1.3010299956639813
0,334581220,15,279081,1.1760912590556813
0,334581824,4,1735,0.6020599913279624
0,334582319,14,48256,1.146128035678238
0,334582467,5,22344,0.6989700043360189
0,334582491,4,99285,0.6020599913279624
0,334582848,14,189887,1.146128035678238
0,334585155,3,12035,0.47712125471966244
0,334589264,7,259547,0.8450980400142568
0,334592938,6,45970,0.7781512503836436
0,334593027,4,3819097,0.6020599913279624
0,334593514,8,806187,0.9030899869919435
0,334594017,14,27641,1.146128035678238
0,334594777,16,11897467,1.2041199826559248
0,334603701,4,12173,0.6020599913279624
0,334604717,1,1214,0.0
0,334607777,1,5924,0.0
0,334609674,2,14406,0.3010299956639812
0,334610110,7,360925,0.8450980400142568
0,334610649,3,71803,0.47712125471966244
0,334612751,25,465398,1.3979400086720377
0,334612959,33,7153712,1.5185139398778875
0,334612967,284,35125802,2.4533183400470375
0,334613304,40,179181,1.6020599913279625
0,334614021,3,278683,0.47712125471966244
0,334617388,8,22046,0.9030899869919435
0,334619483,1,98,0.0
0,334626140,18,2114044,1.255272505103306
0,334626215,2,19865,0.3010299956639812
0,334626249,11,123389,1.041392685158225
0,334627387,40,185071,1.6020599913279625
0,334627395,1,22219,0.0
0,334629177,159,576935,2.2013971243204513
0,334629706,22,1995529,1.3424226808222062
0,334630266,4,395904,0.6020599913279624
0,334631504,7,239162,0.8450980400142568
0,334631736,12,208110,1.0791812460476249
0,334641479,3,25612,0.47712125471966244
0,334641958,1,45118,0.0
0,334642220,677,2579834,2.8305886686851442
0,334642659,2,52009,0.3010299956639812
0,334648284,2,6812,0.3010299956639812
0,334652922,9,5865114,0.9542425094393249
0,334657632,12,16162,1.0791812460476249
0,334658523,9,27496,0.9542425094393249
0,334665791,9,380225,0.9542425094393249
0,334665825,3,17794,0.47712125471966244
0,334667375,1,154,0.0
0,334671468,1,1816519,0.0
0,334677606,1,1781,0.0
0,334681046,4,2039,0.6020599913279624
0,334684990,3,2985,0.47712125471966244
0,334687613,1,22395,0.0
0,334688371,2,2759511,0.3010299956639812
0,334689197,1,17667,0.0
0,334689239,4,31327,0.6020599913279624
0,334690815,7,7956,0.8450980400142568
0,334690948,3,6169,0.47712125471966244
0,334691375,1,15717,0.0
0,334691813,24,1128081,1.380211241711606
0,334692290,23,251688,1.3617278360175928
0,334705209,1,7976,0.0
0,334707510,1,20453,0.0
0,334708633,2,806,0.3010299956639812
0,334708732,11,3487256,1.041392685158225
0,334709573,100,668178,2.0
0,334709805,7,20825,0.8450980400142568
0,334715133,25,137439,1.3979400086720377
0,334718798,1,1203,0.0
0,334719598,23,196642,1.3617278360175928
0,334720497,2,1229444,0.3010299956639812
0,334720513,3,938462,0.47712125471966244
0,334720976,18,18180,1.255272505103306
0,334721131,3,2337,0.47712125471966244
0,334721297,1,11434,0.0
0,334722816,4,223885,0.6020599913279624
0,334732773,5,21875,0.6989700043360189
0,334733235,21,3264266,1.3222192947339193
0,334733433,4,1024,0.6020599913279624
0,334733615,3,231928,0.47712125471966244
0,334734027,1,49127,0.0
0,334734118,1,170306,0.0
0,334734142,10,770729,1.0
0,334735008,13,629435,1.1139433523068367
0,334735743,2,86559,0.3010299956639812
0,334735917,5,462199,0.6989700043360189
0,334736147,1,30810,0.0
0,334736691,8,49015,0.9030899869919435
0,334747573,48,832721,1.6812412373755872
0,334748795,31,2550187,1.4913616938342726
0,334749033,1,813,0.0
0,334749371,1,538,0.0
0,334749744,3,12943,0.47712125471966244
0,334749942,1,10494,0.0
0,334759412,1,114732,0.0
0,334764495,1,252,0.0
0,334765062,1,60062,0.0
0,334765781,24,511943,1.380211241711606
0,334766490,2,17106,0.3010299956639812
0,334766599,5,80308,0.6989700043360189
0,334766615,16,139664,1.2041199826559248
0,334766862,1,8873,0.0
0,334767936,3,16052,0.47712125471966244
0,334777786,1,32574,0.0
0,334780806,4,282865,0.6020599913279624
0,334781366,32,4403667,1.505149978319906
0,334782000,6,4491,0.7781512503836436
0,334783131,57,3217763,1.7558748556724915
0,334783420,11,183088,1.041392685158225
0,334783644,8,66346,0.9030899869919435
0,334783669,5,10343,0.6989700043360189
0,334784881,2,5231942,0.3010299956639812
0,334785300,1,1345,0.0
0,334785318,2,27996,0.3010299956639812
0,334793072,91,367770,1.9590413923210936
0,334795994,3,18495,0.47712125471966244
0,334796398,7,173633,0.8450980400142568
0,334800570,2,2286,0.3010299956639812
0,334803996,17,730598,1.2304489213782739
0,334804275,4,52812,0.6020599913279624
0,334804473,17,141107,1.2304489213782739
0,334805322,1,151692,0.0
0,334805587,12,91879,1.0791812460476249
0,334806080,1,8512,0.0
0,334806171,21,82838,1.3222192947339193
0,334806247,14,43617,1.146128035678238
0,334806452,19,83935,1.2787536009528289
0,334807179,2,14681,0.3010299956639812
0,334807401,10,525857,1.0
0,334813086,1,123974,0.0
0,334818226,11,41962,1.041392685158225
0,334818515,27,11899572,1.4313637641589874
0,334819349,37,1482975,1.568201724066995
0,334819786,15,82785,1.1760912590556813
0,334820073,2,60442,0.3010299956639812
0,334820644,2,1090,0.3010299956639812
0,334820784,9,173939,0.9542425094393249
0,334821253,3,56982,0.47712125471966244
0,334822277,1,51589,0.0
0,334822442,4,5849,0.6020599913279624
0,334826872,6,34354,0.7781512503836436
0,334829710,19,114557,1.2787536009528289
0,334832326,53,422107,1.7242758696007892
0,334832789,31,203802,1.4913616938342726
0,334833811,5,276930,0.6989700043360189
0,334834579,30,33767,1.4771212547196624
0,334834652,1,1738,0.0
0,334834660,4,33029,0.6020599913279624
0,334835543,6,424095,0.7781512503836436
0,334835550,9,496833,0.9542425094393249
0,334836202,6,335027,0.7781512503836436
0,334836434,21,36322980,1.3222192947339193
0,334836863,5,955060,0.6989700043360189
0,334837085,1,7815,0.0
0,334837895,1,20717,0.0
0,334847597,11,30233,1.041392685158225
0,334848561,1,117005,0.0
0,334849957,10,180465,1.0
0,334851045,2,5016,0.3010299956639812
0,334851664,1,1361207,0.0
0,334854429,18,49788,1.255272505103306
0,334860392,3,112336,0.47712125471966244
0,334860525,40,664587,1.6020599913279625
0,334860889,5,36591,0.6989700043360189
0,334860905,8,160237,0.9030899869919435
0,334861960,1,70821,0.0
0,334862190,3,34553,0.47712125471966244
0,334862943,13,139069,1.1139433523068367
0,334863222,11,3466005,1.041392685158225
0,334871340,1,3340,0.0
0,334871621,2,49155,0.3010299956639812
0,334872561,1,4345,0.0
0,334872652,1,6723,0.0
0,334872769,20,231066,1.3010299956639813
0,334873957,103,5059579,2.012837224705172
0,334874393,8,29288,0.9030899869919435
0,334875291,19,3613724,1.2787536009528289
0,334875507,32,1443374,1.505149978319906
0,334883808,73,16203099,1.863322860120456
0,334884145,33,2399425,1.5185139398778875
0,334884269,2,40592,0.3010299956639812
0,334884764,5,94835,0.6989700043360189
0,334884806,1,111500,0.0
0,334885142,2,2136,0.3010299956639812
0,334885688,14,31227,1.146128035678238
0,334885738,1,49,0.0
0,334886280,1,229,0.0
0,334886660,4,24903,0.6020599913279624
0,334895885,2,9225,0.3010299956639812
0,334895984,9,111534,0.9542425094393249
0,334896123,2,76068,0.3010299956639812
0,334896354,3,93293,0.47712125471966244
0,334896388,2,68151,0.3010299956639812
0,334898822,1,596652,0.0
0,334899333,3,459989,0.47712125471966244
0,334899861,2,312749,0.3010299956639812
0,334900016,14,333340,1.146128035678238
0,334900123,22,255411,1.3424226808222062
0,334900297,2,25856,0.3010299956639812
0,334906955,2,176500,0.3010299956639812
0,334909991,3,16658,0.47712125471966244
0,334910965,1,18148,0.0
0,334912250,1,95149,0.0
0,334912284,301,1834514,2.478566495593843
0,334914017,4,13480,0.6020599913279624
0,334914785,11,186095,1.041392685158225
0,334924511,8,228233,0.9030899869919435
0,334924677,16,3680665,1.2041199826559248
0,334925062,11,24485,1.041392685158225
0,334925070,4,120515,0.6020599913279624
0,334932183,2,37231,0.3010299956639812
0,334934304,24,2174871,1.380211241711606
0,334934387,10,316307,1.0
0,334935012,18,18719,1.255272505103306
0,334935996,1,11266,0.0
0,334936200,45,3280476,1.6532125137753437
0,334937968,4,122997,0.6020599913279624
0,334955879,2,65872,0.3010299956639812
0,334957453,9,461297,0.9542425094393249
0,334958717,47,4509512,1.6720978579357175
0,334960226,16,61165,1.2041199826559248
0,334960523,21,1131257,1.3222192947339193
0,334961224,63,38467169,1.7993405494535817
0,334961364,7,18970,0.8450980400142568
0,334961943,6,5617049,0.7781512503836436
0,334962495,1,3744,0.0
0,334962750,6,86823,0.7781512503836436
0,334963113,5,271135,0.6989700043360189
0,334963535,8,49214,0.9030899869919435
0,334964145,6,195716,0.7781512503836436
0,334967502,2,64409,0.3010299956639812
0,334972221,1,44501,0.0
0,334977238,1,296,0.0
0,334977659,71,556412,1.8512583487190752
0,334977725,1,26074,0.0
0,334979556,7,33907,0.8450980400142568
0,334980349,1,14287,0.0
0,334981958,14,733493,1.146128035678238
0,334982311,49,524188,1.6901960800285136
0,334982337,73,318508,1.863322860120456
0,334982832,1,40399,0.0
0,334991908,19,320664,1.2787536009528289
0,334992245,1,6821,0.0
0,334992385,4,102345,0.6020599913279624
0,334992856,4,22867,0.6020599913279624
0,334994068,2,430838,0.3010299956639812
0,334994720,1,361,0.0
0,335001525,32,520086,1.505149978319906
0,335002150,21,15169681,1.3222192947339193
0,335002226,5,54519,0.6989700043360189
0,335002838,1,2429,0.0
0,335003323,3,236659,0.47712125471966244
0,335004347,2,7850,0.3010299956639812
0,335005138,17,38227,1.2304489213782739
0,335009098,1,48555,0.0
0,335013405,1,23654,0.0
0,335013918,3,259127,0.47712125471966244
0,335014189,1,182622,0.0
0,335014221,21,572425,1.3222192947339193
